age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
4.060443010546419,blue-collar,married,primary,no,5.521460917862246,yes,no,unknown,5,may,5.10594547390058,0.6931471805599453,0.0,0.0,nonexistent,no
3.5263605246161616,services,married,secondary,no,6.673297967767654,yes,no,unknown,5,may,5.971261839790462,0.6931471805599453,0.0,0.0,nonexistent,no
3.912023005428146,blue-collar,married,secondary,no,5.043425116919247,yes,no,unknown,5,may,5.8805329864007,0.6931471805599453,0.0,0.0,nonexistent,no
3.9512437185814275,management,married,tertiary,no,8.784315349902657,yes,no,unknown,5,may,4.5217885770490405,0.6931471805599453,0.0,0.0,nonexistent,no
4.110873864173311,retired,married,tertiary,no,4.61512051684126,no,no,unknown,5,may,6.270988431858299,0.6931471805599453,0.0,0.0,nonexistent,no
4.0943445622221,management,divorced,tertiary,no,4.0943445622221,yes,no,unknown,5,may,5.6131281063880705,0.6931471805599453,0.0,0.0,nonexistent,no
4.02535169073515,technician,married,secondary,no,7.095064377287131,yes,no,unknown,5,may,5.0689042022202315,1.0986122886681096,0.0,0.0,nonexistent,no
3.58351893845611,blue-collar,single,secondary,no,9.411156511406302,yes,yes,unknown,5,may,5.181783550292085,0.6931471805599453,0.0,0.0,nonexistent,no
4.060443010546419,blue-collar,married,secondary,no,8.688790784847216,yes,yes,unknown,5,may,5.556828061699537,0.6931471805599453,0.0,0.0,nonexistent,no
3.4657359027997265,services,married,secondary,no,3.258096538021482,yes,yes,unknown,5,may,5.153291594497779,0.6931471805599453,0.0,0.0,nonexistent,no
4.007333185232471,management,married,secondary,no,5.645446897643238,yes,yes,unknown,5,may,5.043425116919247,0.6931471805599453,0.0,0.0,nonexistent,no
4.02535169073515,blue-collar,married,primary,no,3.1780538303479458,yes,no,unknown,5,may,5.676753802268282,0.6931471805599453,0.0,0.0,nonexistent,no
3.784189633918261,technician,married,secondary,no,7.569411792450712,yes,no,unknown,5,may,5.204006687076795,0.6931471805599453,0.0,0.0,nonexistent,no
3.9889840465642745,technician,married,secondary,no,5.953243334287785,yes,no,unknown,5,may,5.176149732573829,0.6931471805599453,0.0,0.0,nonexistent,no
3.8066624897703196,blue-collar,married,secondary,no,6.368187186350492,no,yes,unknown,5,may,5.356586274672012,0.6931471805599453,0.0,0.0,nonexistent,no
4.02535169073515,services,divorced,secondary,no,4.5217885770490405,no,no,unknown,5,may,5.857933154483459,0.6931471805599453,0.0,0.0,nonexistent,no
3.912023005428146,services,divorced,secondary,no,0.0,yes,yes,unknown,5,may,5.60947179518496,0.6931471805599453,0.0,0.0,nonexistent,no
4.02535169073515,services,divorced,secondary,yes,0.6931471805599453,yes,no,unknown,5,may,5.342334251964811,0.6931471805599453,0.0,0.0,nonexistent,no
3.828641396489095,admin.,single,secondary,no,5.332718793265369,yes,no,unknown,5,may,5.267858159063328,0.6931471805599453,0.0,0.0,nonexistent,no
3.8712010109078907,services,divorced,secondary,no,5.10594547390058,no,no,unknown,5,may,5.3612921657094255,0.6931471805599453,0.0,0.0,nonexistent,no
3.7612001156935624,technician,single,secondary,no,6.53813982376767,yes,no,unknown,5,may,3.044522437723423,0.6931471805599453,0.0,0.0,nonexistent,no
4.0943445622221,admin.,married,secondary,no,7.759614150696903,yes,no,unknown,5,may,6.949856455000773,0.6931471805599453,0.0,0.0,nonexistent,yes
3.8501476017100584,self-employed,married,tertiary,no,4.927253685157205,yes,yes,unknown,5,may,5.5093883366279774,0.6931471805599453,0.0,0.0,nonexistent,no
3.9512437185814275,blue-collar,married,primary,no,5.159055299214529,yes,no,unknown,5,may,6.272877006546167,1.0986122886681096,0.0,0.0,nonexistent,no
4.04305126783455,admin.,married,secondary,no,3.828641396489095,no,no,unknown,5,may,7.291656209174461,0.6931471805599453,0.0,0.0,nonexistent,yes
3.7376696182833684,technician,married,secondary,no,7.147559271189454,yes,no,unknown,5,may,7.237059026124737,0.6931471805599453,0.0,0.0,nonexistent,yes
3.8501476017100584,management,divorced,secondary,no,2.833213344056216,yes,yes,unknown,5,may,5.241747015059643,1.0986122886681096,0.0,0.0,nonexistent,no
4.060443010546419,retired,married,secondary,no,6.18826412308259,yes,no,unknown,5,may,5.198497031265826,1.0986122886681096,0.0,0.0,nonexistent,no
3.7612001156935624,management,single,secondary,no,3.9318256327243257,no,no,unknown,5,may,3.8918202981106265,0.6931471805599453,0.0,0.0,nonexistent,no
3.4339872044851463,technician,married,secondary,no,5.030437921392435,yes,yes,unknown,5,may,5.365976015021851,1.0986122886681096,0.0,0.0,nonexistent,no
4.110873864173311,admin.,married,secondary,no,5.673323267171493,yes,no,unknown,5,may,6.369900982828227,0.6931471805599453,0.0,0.0,nonexistent,no
4.110873864173311,blue-collar,married,secondary,no,4.007333185232471,yes,no,unknown,5,may,5.402677381872279,0.6931471805599453,0.0,0.0,nonexistent,no
4.060443010546419,entrepreneur,divorced,secondary,no,0.0,no,no,unknown,5,may,5.159055299214529,0.6931471805599453,0.0,0.0,nonexistent,no
3.6109179126442243,management,married,tertiary,no,4.624972813284271,yes,yes,unknown,5,may,6.056784013228625,0.6931471805599453,0.0,0.0,nonexistent,no
4.02535169073515,blue-collar,married,secondary,no,5.950642552587727,no,no,unknown,5,may,5.662960480135946,0.6931471805599453,0.0,0.0,nonexistent,no
4.110873864173311,retired,married,tertiary,no,4.406719247264253,yes,no,unknown,5,may,4.624972813284271,0.6931471805599453,0.0,0.0,nonexistent,no
3.6888794541139363,technician,married,secondary,no,0.0,yes,no,unknown,5,may,5.318119993844216,0.6931471805599453,0.0,0.0,nonexistent,no
3.8501476017100584,management,married,tertiary,no,5.438079308923196,yes,no,unknown,5,may,5.288267030694535,0.6931471805599453,0.0,0.0,nonexistent,no
